AGREEMENT_RK,AGE,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED,TARGET
72302401,50,1,0,1,1,1,9000.0,1,1,0
61920036,49,1,0,1,2,0,30000.0,1,1,1
66919745,49,1,0,0,2,1,8000.0,1,1,1
62501664,30,1,0,1,0,0,14000.0,1,1,0
67421755,50,1,0,1,2,0,13000.0,2,2,0
75287811,35,1,0,1,1,1,8000.0,2,2,0
66086286,26,1,0,1,1,1,6000.0,1,1,0
75289030,28,1,0,0,1,1,10000.0,2,2,0
60384613,30,1,0,1,1,1,11000.0,1,1,0
74488119,62,0,1,1,2,0,8500.0,2,2,0
61917427,27,1,0,0,0,0,10500.0,2,2,0
61933946,46,1,0,0,2,2,10000.0,2,2,0
66768278,21,1,0,1,0,0,10000.0,1,1,1
66701595,35,1,0,0,0,0,20646.0,2,2,0
0,48,1,0,0,0,0,0.0,0,0,0
67088529,50,0,1,0,2,0,11000.0,3,3,0
62606463,39,1,0,1,1,0,10000.0,1,1,0
74489045,25,0,1,0,1,1,8900.0,2,2,0
66778697,27,1,0,1,0,0,12000.0,2,2,0
60092462,53,1,0,0,2,0,8000.0,1,1,0
66772992,46,1,1,1,2,0,8000.0,2,2,0
61962486,39,1,0,1,2,2,30000.0,1,1,0
63900958,36,1,0,0,2,0,5000.0,1,1,0
64597796,49,1,0,1,1,0,8000.0,2,2,0
67218167,45,1,0,1,2,0,10000.0,3,3,0
73816834,49,1,0,1,1,0,10000.0,3,3,1
62487947,40,1,0,1,2,0,15000.0,1,1,0
66753202,52,1,0,0,3,1,6000.0,2,2,0
72269472,61,0,1,1,3,0,7000.0,1,1,0
74466862,47,1,0,0,2,0,15000.0,1,1,0
62987550,27,1,0,1,0,0,15000.0,1,1,0
67080703,49,1,0,1,0,0,20000.0,2,2,0
61922798,48,1,0,1,0,0,16800.0,2,2,0
67223825,46,1,0,1,2,1,15000.0,2,2,1
63594354,38,1,0,0,2,2,27000.0,1,1,0
74659462,33,1,0,1,2,2,8000.0,2,2,0
74984382,31,1,0,0,1,1,15000.0,2,2,0
74037164,40,1,0,1,1,1,6000.0,1,1,0
64892334,50,1,0,0,2,0,25000.0,1,1,0
60058069,40,1,0,1,2,0,13000.0,1,1,0
74465646,29,1,0,0,2,2,20000.0,3,3,1
62608796,60,1,1,0,2,0,20000.0,1,1,0
0,60,0,1,1,1,0,0.0,0,0,0
64551257,27,1,0,1,2,2,7000.0,2,2,0
61249711,37,1,0,1,3,3,30000.0,1,1,1
61457282,34,1,0,1,1,1,20000.0,1,1,0
66701044,59,1,1,1,3,0,7000.0,3,3,0
67423676,23,1,0,1,0,0,20000.0,2,2,1
66897862,55,1,0,1,0,0,9000.0,1,1,0
62490650,24,1,0,0,0,0,15000.0,1,1,0
61118003,30,1,0,1,1,0,35000.0,1,1,1
59936794,37,1,0,1,2,2,9800.0,1,1,0
62366446,48,1,0,1,1,0,16000.0,1,1,0
60110346,57,1,0,1,0,0,14500.0,1,1,0
74035916,22,1,0,1,0,0,7000.0,1,1,0
63328653,45,1,0,1,2,0,6000.0,1,1,0
63918484,28,1,0,0,2,2,20000.0,1,1,0
61112942,33,0,1,1,1,1,3500.0,1,1,0
0,25,1,0,1,1,1,0.0,0,0,0
74959022,24,1,0,1,1,1,12000.0,2,2,0
63632742,38,1,0,1,1,1,12000.0,1,1,0
62177006,61,0,1,1,2,0,7000.0,1,1,0
73829630,65,1,1,1,0,0,11000.0,1,1,0
66190722,26,1,0,1,1,1,10000.0,1,1,0
67168798,31,1,0,1,1,1,28000.0,2,2,0
66706343,46,1,0,1,0,0,8500.0,6,6,0
66192400,26,1,0,1,1,1,10000.0,1,1,0
59930219,34,1,0,1,1,1,18000.0,2,2,0
74192767,39,1,0,1,1,0,5000.0,1,1,0
66899575,40,1,0,0,1,1,18000.0,5,5,0
60386212,45,1,0,1,0,0,8500.0,1,1,0
75270828,34,1,0,1,2,2,15000.0,1,1,1
62610179,54,1,0,1,2,1,14000.0,1,1,0
61522722,28,1,0,1,0,0,10000.0,1,1,0
74033840,57,0,1,1,0,0,5500.0,1,1,0
74840268,38,1,0,0,2,2,15000.0,1,1,0
61442128,48,1,0,1,1,1,6000.0,2,2,0
62431444,53,1,1,1,0,0,75000.0,1,1,0
62802208,38,1,0,1,1,1,15000.0,1,1,0
65218414,38,1,0,1,2,2,8000.0,1,1,0
65479891,23,1,0,1,0,0,6000.0,1,1,0
64277104,27,1,0,1,0,0,15000.0,1,1,1
65209793,58,0,1,0,0,0,7000.0,1,1,0
63320259,38,1,0,1,1,1,13000.0,1,1,0
66533884,48,1,0,0,0,0,7000.0,2,2,0
60450880,61,0,1,1,0,0,4200.0,1,1,0
63912407,26,1,0,0,0,0,18000.0,1,1,0
61927670,34,1,0,1,2,2,10000.0,1,1,0
75280725,25,1,0,0,0,0,25000.0,1,1,0
61922405,53,1,0,1,0,0,7800.0,2,2,0
61412565,38,1,0,1,1,1,12000.0,1,1,0
60461560,31,1,0,1,0,0,8000.0,1,1,0
62630072,35,1,0,0,0,0,5500.0,1,1,0
61034219,48,1,0,0,0,0,15000.0,1,1,0
66895603,33,1,0,1,2,2,7500.0,1,1,0
61375034,57,1,1,0,0,0,30000.0,1,1,0
64466517,50,1,0,1,3,0,20000.0,1,1,0
64003449,27,1,0,0,0,0,11000.0,1,1,0
62386185,46,1,0,0,1,0,19000.0,1,1,0
66840080,51,1,0,1,2,0,15000.0,3,3,0
62081183,34,1,0,0,2,2,11000.0,1,1,0
66190423,36,1,0,1,1,1,4300.0,1,1,0
66699065,42,1,0,1,0,0,10000.0,1,1,0
66781070,26,1,0,0,1,1,13000.0,2,2,0
64002715,57,0,1,1,0,0,6500.0,1,1,0
67164585,46,1,0,0,2,2,15000.0,4,4,0
62172494,40,1,0,1,4,4,10000.0,1,1,0
74543700,23,1,0,1,1,0,12000.0,1,1,0
67411676,24,1,0,0,1,1,20000.0,2,2,0
62609617,41,1,0,1,2,2,35000.0,1,1,0
61302580,59,0,1,1,1,0,6600.0,1,1,0
61369332,65,1,0,1,0,0,9000.0,1,1,0
61516240,46,1,0,1,2,0,5000.0,1,1,0
65250084,50,1,1,0,2,2,35000.0,2,2,0
74821990,26,1,0,1,0,0,15000.0,1,1,0
74546328,41,1,0,1,0,0,7000.0,3,3,0
67213196,28,1,0,1,0,0,15000.0,2,2,1
60047117,35,1,0,0,2,2,14000.0,1,1,0
62085161,26,1,0,0,1,1,34000.0,1,1,0
62387765,30,1,0,1,1,1,7000.0,1,1,0
62137838,48,1,0,1,0,0,8000.0,1,1,0
67221396,27,1,0,1,1,1,12000.0,2,2,0
67428010,61,0,1,0,0,0,7500.0,2,2,1
62255357,56,1,0,1,2,2,10000.0,2,2,0
66322644,28,1,0,1,1,1,8000.0,2,2,0
64281994,37,1,0,1,1,1,10100.0,1,1,0
64846691,39,1,0,0,1,1,17000.0,1,1,0
63600403,42,1,0,1,1,1,12000.0,1,1,0
67212193,34,1,0,0,1,1,8000.0,1,1,0
66076774,24,1,0,1,1,1,15000.0,2,2,0
64473277,27,1,0,1,1,1,7500.0,1,1,0
72297910,43,1,0,0,2,2,17000.0,1,1,0
66525665,26,1,0,0,0,0,7000.0,2,2,0
60107930,40,1,0,0,2,2,20000.0,1,1,1
60189669,46,1,0,1,2,0,15000.0,1,1,0
60458696,34,1,0,1,1,1,5000.0,1,1,0
62601600,52,0,1,1,0,0,8000.0,1,1,1
75069712,21,1,0,1,0,0,35000.0,1,1,0
74664628,40,1,0,1,2,1,8000.0,1,1,0
64563866,35,1,0,1,1,1,23000.0,1,1,0
61416400,58,0,1,1,2,0,7000.0,1,1,0
62797192,28,1,0,1,1,1,20000.0,1,1,0
66403829,39,1,0,1,1,1,6000.0,2,2,0
63995417,30,1,0,0,1,1,9000.0,1,1,0
74823686,45,1,0,1,2,0,25000.0,1,1,0
67083535,57,1,0,1,0,0,15000.0,3,3,0
73828134,34,1,0,0,1,1,15000.0,1,1,0
67176425,34,1,0,0,0,0,10000.0,4,4,0
0,37,1,0,0,2,1,0.0,0,0,0
61064119,29,1,0,0,1,1,7000.0,1,1,1
61934764,27,1,0,1,1,1,15000.0,1,1,0
63908194,27,1,0,1,0,0,15000.0,1,1,0
74168116,52,1,0,1,0,0,7000.0,4,4,0
62180456,57,1,0,0,2,0,14000.0,1,1,1
61855746,39,1,0,1,0,0,7000.0,1,1,0
74955947,32,1,0,0,2,2,10000.0,2,2,0
74660422,25,1,0,1,1,1,9200.0,2,2,0
74998137,36,1,0,0,2,2,15000.0,2,2,0
61249146,49,1,0,1,1,0,23000.0,1,1,0
61049635,58,1,1,1,0,0,10000.0,1,1,0
65244504,38,1,0,0,2,2,5000.0,1,1,0
66413044,46,1,0,1,1,1,4300.0,2,2,0
67143698,40,1,0,1,1,0,12000.0,1,1,0
65488628,42,1,0,1,2,2,10000.0,1,1,0
72299325,59,0,1,0,2,0,10000.0,1,1,0
61296542,35,1,0,0,1,1,20000.0,1,1,1
64447346,28,1,0,0,1,1,18000.0,1,1,0
61226541,23,1,0,0,0,0,13000.0,1,1,0
62368363,33,1,0,0,0,0,13000.0,1,1,0
67152619,53,0,1,0,3,0,18000.0,3,3,0
64472971,56,1,0,1,2,0,20000.0,1,1,0
67417612,44,1,0,1,2,1,7500.0,3,3,0
61124560,53,1,0,0,1,1,23000.0,1,1,0
62142182,26,1,0,0,1,1,12000.0,1,1,0
62384290,54,1,0,1,2,0,8000.0,1,1,1
60091182,35,1,0,0,0,0,15000.0,1,1,1
63009162,63,1,0,0,0,0,20000.0,1,1,0
62131200,24,1,0,0,1,1,20000.0,1,1,0
62490500,32,1,0,1,1,1,7000.0,1,1,1
74644007,23,1,0,1,0,0,7000.0,2,2,1
62377617,38,1,0,1,2,1,7000.0,1,1,0
62431551,50,1,0,1,1,0,14000.0,1,1,0
64337339,41,1,0,1,2,1,15000.0,1,1,0
62379062,34,1,0,0,0,0,10000.0,1,1,0
61433955,44,1,0,0,1,2,6000.0,2,2,0
74842803,40,1,0,0,4,4,18000.0,1,1,1
61243510,40,1,0,1,0,0,30000.0,1,1,0
67159484,41,1,0,1,3,3,10000.0,2,2,0
62603520,28,1,0,0,1,1,18000.0,1,1,0
61368635,66,1,1,0,2,0,10000.0,1,1,0
66752852,40,1,0,1,1,1,8000.0,3,3,0
61055116,49,1,0,1,5,0,30000.0,1,1,0
61964719,31,1,0,0,1,1,15000.0,1,1,0
63321371,25,1,0,1,1,1,11000.0,1,1,1
64843627,29,1,0,1,1,1,7000.0,1,1,0
74652060,34,1,0,1,1,1,15000.0,2,2,1
66911598,51,1,0,1,0,0,8000.0,5,5,0
62434290,61,0,1,1,2,0,11000.0,1,1,0
62609470,40,1,0,1,2,0,9000.0,1,1,0
72292990,48,0,1,0,2,2,6800.0,1,1,0
62255835,32,1,0,0,0,0,20000.0,1,1,0
64889911,36,1,0,1,0,0,9000.0,1,1,0
73828754,59,1,0,1,0,0,18000.0,1,1,0
61122120,31,1,0,1,1,1,6000.0,1,1,0
62949927,32,1,0,1,1,1,4500.0,1,1,0
61438429,34,1,0,0,2,2,30000.0,1,1,0
59927793,35,1,0,1,1,1,10000.0,2,2,0
61436237,28,1,0,1,0,0,6000.0,2,2,0
61383571,42,1,0,0,2,0,6000.0,1,1,0
63603781,47,1,0,0,1,0,12000.0,1,1,0
61833358,52,1,0,0,1,0,7251.0,1,1,1
60458579,52,1,0,0,1,0,12000.0,1,1,0
61415603,55,1,1,1,1,0,18000.0,1,1,0
73844552,43,1,0,1,3,2,8000.0,1,1,1
62263941,33,1,0,0,0,0,12000.0,2,2,0
75202464,31,1,0,1,0,0,20000.0,1,1,0
67215788,24,1,0,1,0,0,15000.0,1,1,0
62486176,63,0,1,1,3,0,5000.0,1,1,0
67019139,35,1,0,0,2,3,50000.0,1,1,1
64896994,54,1,0,1,0,0,14000.0,1,1,0
64553135,32,1,0,0,1,1,28000.0,1,1,0
62142616,52,0,1,1,0,0,3500.0,1,1,0
73844833,59,0,1,1,0,0,14000.0,1,1,0
61226952,35,1,0,1,2,2,12000.0,1,1,0
64462235,56,0,1,1,1,0,13150.0,1,1,0
66780171,53,0,1,1,2,0,8500.0,1,1,0
60452810,47,1,0,1,2,0,18000.0,1,1,0
66844992,28,1,0,1,0,0,12000.0,2,2,0
67426809,44,1,0,1,0,0,9000.0,2,2,0
67020642,29,1,0,1,1,1,14000.0,2,2,0
60385103,41,1,0,1,2,1,10000.0,1,1,0
67314461,44,1,0,1,2,0,20000.0,1,1,1
62807540,23,1,0,0,1,1,14000.0,1,1,0
74986716,37,1,0,1,2,3,17000.0,1,1,0
64827133,60,1,1,0,0,0,17000.0,1,1,0
65473981,35,1,0,0,1,1,15000.0,1,1,0
67076945,24,1,0,1,0,0,10000.0,1,1,0
64553224,49,1,0,1,1,0,20000.0,1,1,1
66322634,48,1,0,0,1,1,10000.0,2,2,0
62486552,29,1,0,1,0,0,18000.0,2,2,0
67205927,37,1,0,1,2,2,8000.0,1,1,0
64824499,41,1,0,1,1,0,20000.0,1,1,0
62606724,55,1,0,1,2,0,10000.0,1,1,0
60449191,33,1,0,1,2,2,9000.0,1,1,0
61226681,38,1,0,1,1,1,22000.0,1,1,1
67428748,40,1,0,1,1,2,15000.0,2,2,0
0,39,1,0,0,1,1,0.0,0,0,0
61527378,57,0,1,1,1,0,8300.0,1,1,0
64342648,28,1,0,0,1,1,18000.0,2,2,0
60394759,47,1,0,0,2,0,20000.0,1,1,0
62629199,34,1,0,0,0,0,8000.0,1,1,0
67231310,43,1,0,1,2,0,8000.0,2,2,0
67213310,29,1,0,1,1,1,20000.0,1,1,0
61439588,53,1,0,1,2,0,18000.0,3,3,0
65503125,43,1,0,1,0,0,8000.0,1,1,0
67424792,34,1,0,0,1,1,13000.0,2,2,0
61370311,58,1,1,1,1,0,15000.0,1,1,0
64898539,48,1,0,1,1,0,12000.0,1,1,0
63591440,62,0,1,0,0,0,4500.0,1,1,0
67328271,42,1,0,1,1,1,10000.0,1,1,0
67423874,39,1,0,1,2,1,13000.0,1,1,0
65472779,63,1,0,0,0,0,17000.0,1,1,0
60186826,30,1,0,1,1,1,12000.0,1,1,0
67068397,29,1,0,0,1,0,30000.0,4,4,0
0,58,1,0,1,2,0,0.0,0,0,0
66330369,44,1,0,0,0,0,7500.0,2,2,0
63626129,61,0,1,0,0,0,6200.0,1,1,0
73830225,45,1,0,1,2,1,10000.0,1,1,0
67542005,44,1,0,0,1,1,17000.0,2,2,0
66766430,37,1,0,1,2,2,5000.0,1,1,0
62937284,41,1,0,1,2,0,10000.0,1,1,1
74539887,41,1,0,0,2,2,10000.0,2,2,0
0,27,1,0,0,0,1,0.0,0,0,0
62144033,25,1,0,0,1,1,13000.0,1,1,0
61128288,37,1,0,1,2,2,6000.0,1,1,0
64357980,59,0,1,1,2,0,6200.0,1,1,0
61836616,65,0,1,1,1,0,7500.0,1,1,0
66529723,55,0,1,1,2,0,7700.0,4,4,0
65499815,25,1,0,1,1,0,10000.0,1,1,0
73837519,41,1,0,0,0,0,15000.0,1,1,0
64567167,39,1,0,1,1,2,50000.0,1,1,1
64347417,52,1,0,1,1,0,20000.0,1,1,0
67171710,25,1,0,0,1,2,14000.0,1,1,0
74534546,37,1,0,1,0,0,10000.0,1,1,0
64004197,30,1,0,1,1,1,8000.0,2,2,1
66088813,23,1,0,1,0,0,15000.0,1,1,0
0,55,1,0,0,2,0,0.0,0,0,0
64464149,52,1,1,1,1,0,25000.0,2,2,1
64830749,49,1,0,0,2,0,10000.0,1,1,0
72290647,39,1,0,1,0,0,8000.0,1,1,0
61852256,45,1,0,0,1,1,32000.0,1,1,0
65385191,30,1,0,1,2,2,6000.0,1,1,0
61457539,28,1,0,0,0,0,18000.0,1,1,0
67333606,40,1,0,1,1,1,11500.0,1,1,0
74992557,49,1,0,1,1,1,23000.0,1,1,0
63912835,31,1,0,1,1,1,6500.0,1,1,0
62438785,30,1,0,1,2,2,16000.0,1,1,0
61435373,47,1,0,1,2,0,7600.0,1,1,0
65244947,26,1,0,1,1,1,11000.0,1,1,0
62446484,32,1,0,0,2,2,14000.0,1,1,1
66580714,32,1,0,0,2,2,20000.0,2,2,0
65395400,22,1,0,1,1,1,15000.0,1,1,0
62145782,50,1,0,1,0,0,21000.0,1,1,0
66774929,45,1,0,0,0,0,10500.0,1,1,0
65503199,48,1,0,0,0,0,12000.0,3,3,0
60041801,38,1,0,1,3,3,12000.0,1,1,0
62483759,22,1,0,0,0,0,8000.0,1,1,0
67007033,26,1,0,1,0,0,13000.0,2,2,0
61461576,37,1,0,1,1,1,15000.0,2,2,0
66319164,64,0,1,1,0,0,5000.0,2,2,0
75290704,35,1,0,1,1,1,9500.0,1,1,0
66971840,34,1,0,0,3,3,6000.0,1,1,0
62507043,41,1,0,1,2,2,8000.0,1,1,0
67096465,38,1,0,1,3,1,7500.0,4,4,0
67234311,33,1,0,0,2,2,30000.0,1,1,0
63921593,45,1,0,1,1,0,12000.0,1,1,0
74187399,57,1,0,1,3,0,17000.0,4,4,0
60460765,33,1,0,0,2,2,12000.0,1,1,0
61238635,45,1,0,1,1,0,50000.0,1,1,1
60467523,30,1,0,1,0,0,7000.0,2,2,1
67152732,48,1,0,1,2,0,50000.0,3,3,0
74942722,45,1,0,0,1,0,11000.0,1,1,0
66199022,40,1,0,1,0,0,5300.0,1,1,0
67334129,48,1,0,1,0,0,20000.0,1,1,1
67162534,48,1,0,1,3,1,11000.0,1,1,0
62236610,32,1,0,0,0,0,15000.0,1,1,0
60398726,31,1,0,0,0,0,6000.0,1,1,0
66772944,53,1,0,1,0,0,8000.0,4,4,0
61054014,37,1,0,0,2,2,12000.0,1,1,0
61972518,35,1,0,0,0,0,5000.0,1,1,0
60377093,46,1,0,1,1,1,10000.0,1,1,1
74642964,24,1,0,0,0,0,10000.0,4,4,0
67226608,25,1,0,1,0,0,10000.0,1,1,0
61960286,40,1,0,1,2,2,10000.0,1,1,0
62995346,53,1,0,1,0,0,8000.0,1,1,0
66672791,25,1,0,0,1,1,5000.0,2,2,0
62992490,64,1,1,1,1,0,10000.0,1,1,0
64372296,38,1,0,0,3,3,10000.0,1,1,0
66830030,26,1,0,1,0,0,8500.0,2,2,0
64826031,62,0,1,1,2,0,7000.0,1,1,0
64358032,35,1,0,0,0,0,8000.0,1,1,0
62024990,23,1,0,0,0,0,25000.0,1,1,0
63007605,42,1,0,0,2,2,4500.0,1,1,0
66750081,55,1,0,1,2,0,14000.0,2,2,1
60378375,33,1,0,0,1,1,17000.0,1,1,0
62433780,52,1,0,1,1,0,7000.0,1,1,0
62429936,38,1,0,0,1,1,15000.0,1,1,0
64898733,29,1,0,1,0,0,30000.0,1,1,0
64283791,51,1,0,0,2,2,18000.0,1,1,0
66849612,25,1,0,0,1,1,10000.0,1,1,1
66668303,25,1,0,1,0,0,6000.0,2,2,0
65501857,57,0,1,1,2,0,8200.0,2,2,0
62367558,51,1,0,0,2,0,25000.0,1,1,0
62370065,62,0,1,1,0,0,7000.0,1,1,0
67160026,29,1,0,1,1,1,12000.0,3,3,0
61139618,45,1,0,1,1,1,12400.0,1,1,0
62382919,38,1,0,1,2,2,15000.0,1,1,0
66708539,57,1,0,0,0,0,9500.0,2,2,0
65417998,24,1,0,1,0,0,8000.0,1,1,0
61374823,33,1,0,1,1,1,15000.0,1,1,0
60453858,46,1,0,1,3,1,8000.0,1,1,0
61957497,52,1,0,1,0,0,16000.0,1,1,0
62611343,22,1,0,0,0,0,17000.0,1,1,0
61937963,25,1,0,0,0,0,32000.0,1,1,1
63999319,60,0,1,1,0,0,7050.0,1,1,0
75000562,34,1,0,1,2,0,15000.0,1,1,0
61381661,39,1,0,1,1,1,20000.0,1,1,0
66331335,56,0,1,1,2,0,4000.0,2,2,0
74541274,34,1,0,0,1,1,18000.0,2,2,0
66702196,25,1,0,1,0,0,14300.0,1,1,0
74943701,29,1,0,1,1,1,10000.0,3,3,0
63911399,22,1,0,0,0,0,12000.0,1,1,0
74941192,22,0,1,1,0,0,18000.0,1,1,0
67156552,43,1,0,1,1,0,17000.0,5,5,0
61531252,56,0,1,1,0,0,7000.0,1,1,0
62590555,39,1,0,0,1,1,20000.0,1,1,1
64280142,32,1,0,0,1,0,10000.0,1,1,0
66764497,26,1,0,1,2,2,7500.0,2,2,0
59940804,48,0,1,1,0,0,7000.0,1,1,0
62447045,48,1,0,1,3,0,6000.0,1,1,1
66324981,33,1,0,0,0,0,10000.0,3,3,0
0,34,1,0,1,0,0,0.0,0,0,0
61415350,39,1,0,1,2,2,11000.0,2,2,0
74468301,53,1,0,0,2,0,10000.0,1,1,0
72273925,33,1,0,1,1,1,11000.0,1,1,0
60386314,50,1,0,0,2,1,12000.0,1,1,0
63590339,39,1,0,1,2,2,17000.0,1,1,0
61288511,39,1,0,0,0,0,14000.0,1,1,0
61381808,45,1,0,0,2,2,50000.0,1,1,1
61293094,45,1,0,1,3,0,10000.0,1,1,1
62994409,23,1,0,0,0,0,11500.0,1,1,0
64836763,54,1,0,0,2,0,18000.0,1,1,1
67421078,56,1,0,1,0,0,10000.0,1,1,0
61364614,61,0,1,1,2,0,5000.0,1,1,0
74013792,61,0,1,1,2,0,8900.0,1,1,0
67545085,49,1,0,1,2,0,12000.0,1,1,0
63892757,41,1,0,0,1,2,20000.0,1,1,0
60050682,34,1,0,0,1,1,15000.0,1,1,0
65399451,24,1,0,1,1,1,9000.0,1,1,1
62025151,42,1,0,0,2,2,13000.0,1,1,0
63326196,43,1,0,0,1,1,15000.0,1,1,0
67207311,56,1,1,1,1,0,8000.0,2,2,0
61460295,50,1,0,0,0,0,15000.0,1,1,0
74638826,56,0,1,1,2,0,8000.0,1,1,0
66769054,29,0,1,0,0,0,7000.0,2,2,0
61530920,45,1,0,0,2,2,25000.0,1,1,0
60055030,52,1,0,1,4,0,6000.0,1,1,0
75030547,37,1,0,0,1,1,19000.0,2,2,0
61152467,22,1,0,0,0,0,7500.0,1,1,1
61976899,44,1,0,1,2,0,6000.0,1,1,0
67541113,48,1,0,1,2,0,15000.0,1,1,0
0,40,1,0,0,1,1,0.0,0,0,0
74656224,39,1,0,1,2,2,10000.0,2,2,0
61248247,27,1,0,1,0,0,17000.0,1,1,0
61118795,55,0,1,1,2,0,5000.0,1,1,0
60060336,26,1,0,0,0,0,18000.0,1,1,1
61413844,27,1,0,1,1,1,16000.0,1,1,0
61230366,37,1,0,0,1,0,30000.0,1,1,0
67221680,59,1,0,1,0,0,30000.0,1,1,0
74984880,37,1,0,1,1,1,16000.0,1,1,0
74169459,34,1,0,1,2,2,5000.0,1,1,0
66894787,23,1,0,1,0,0,14500.0,1,1,0
66323850,42,1,1,1,0,0,8000.0,3,3,0
61964259,26,1,0,0,0,0,16000.0,1,1,0
66975391,33,1,0,0,1,1,14000.0,1,1,0
66828570,31,1,0,1,2,2,8000.0,3,3,0
0,53,1,0,1,2,0,0.0,0,0,0
67164451,38,1,0,1,2,2,20000.0,3,3,0
62488873,49,1,0,1,1,0,10000.0,1,1,0
62503435,44,1,0,1,0,0,10000.0,1,1,0
66979069,33,1,0,1,2,2,9000.0,2,2,0
60187252,42,1,0,0,1,0,12000.0,1,1,0
74246365,62,0,1,1,1,0,5500.0,2,2,0
67076293,38,1,0,1,1,1,10000.0,2,2,0
67319483,40,1,0,0,1,2,20000.0,3,3,0
62442670,29,1,0,0,1,1,25000.0,1,1,0
74642094,44,1,0,1,1,1,10000.0,2,2,0
74478037,57,0,1,1,5,0,4500.0,1,1,0
63334329,30,1,0,1,2,2,7000.0,2,2,0
66972134,33,1,0,0,1,1,12000.0,1,1,0
67545961,59,1,0,0,3,0,12000.0,1,1,0
75036479,48,1,0,1,1,0,11000.0,3,3,0
75002191,49,1,0,1,2,0,4500.0,2,2,1
63994757,35,1,0,1,1,1,13000.0,1,1,0
65413109,24,1,0,1,1,1,8000.0,1,1,0
62144179,41,1,0,1,2,0,5000.0,1,1,0
74646727,36,1,0,0,1,1,10000.0,4,4,0
62175433,38,1,0,1,1,1,30000.0,1,1,1
75208102,48,1,0,1,0,0,15000.0,1,1,0
61125970,30,1,0,1,1,1,15000.0,1,1,0
66766831,33,1,0,0,2,2,9000.0,1,1,0
61288942,53,1,0,0,1,0,14000.0,1,1,0
67535811,36,1,0,1,1,1,25000.0,2,2,1
72290525,26,1,0,0,0,0,10000.0,1,1,0
74523253,50,1,0,1,2,0,9000.0,2,2,0
63893059,58,1,0,0,0,0,12000.0,1,1,0
66703166,46,1,0,1,1,1,15000.0,3,3,0
61140103,34,1,0,1,1,1,10000.0,1,1,0
67079736,22,1,0,1,0,0,12000.0,1,1,0
74643375,43,1,0,0,3,2,7000.0,3,3,0
66419095,39,1,0,0,1,1,12000.0,2,2,0
64346621,49,1,0,1,0,0,12000.0,1,1,1
61070461,39,1,0,1,0,0,20000.0,1,1,0
66892294,46,1,0,0,2,1,11500.0,2,2,0
75004679,23,1,0,1,1,1,15000.0,5,5,1
62259601,30,1,0,1,1,1,14000.0,1,1,0
60466167,47,1,0,1,2,0,10000.0,1,1,0
63987687,31,1,0,1,1,1,12000.0,3,3,0
59934296,27,1,0,0,1,1,12000.0,1,1,0
67143120,38,1,0,1,2,2,8500.0,2,2,0
59976503,45,1,0,1,1,0,7500.0,1,1,0
63626102,51,1,0,1,3,0,8000.0,2,2,0
61965606,24,1,0,0,0,0,15000.0,1,1,1
74016091,25,1,0,1,1,1,16500.0,1,1,0
66974910,25,1,0,1,0,0,10000.0,1,1,0
67157748,27,1,0,0,0,0,10000.0,3,3,0
66906073,25,1,0,0,0,0,15000.0,2,2,0
60100102,59,0,1,1,1,0,4000.0,1,1,0
61529334,56,1,0,0,0,0,20000.0,1,1,0
61300069,55,1,0,1,3,0,12000.0,1,1,0
67091036,26,1,0,0,0,0,30000.0,3,3,0
72277341,53,0,1,1,0,0,8000.0,1,1,0
61058929,41,1,0,1,2,1,6000.0,1,1,0
73825218,61,1,0,1,0,0,17000.0,1,1,1
60086804,58,0,1,1,0,0,5000.0,1,1,0
67426023,50,1,0,1,2,0,10000.0,1,1,1
66583322,57,1,0,0,1,1,15000.0,2,2,0
72289007,38,1,0,0,1,1,20000.0,1,1,0
67148430,42,1,0,1,2,1,12000.0,1,1,0
66670151,59,1,1,1,2,0,8000.0,2,2,0
67081537,26,1,0,0,0,0,10000.0,3,3,1
64837902,23,1,0,0,1,1,12000.0,1,1,0
60467909,31,1,0,1,1,1,11000.0,2,2,0
67219032,41,1,0,1,0,0,8000.0,2,2,0
62794104,30,1,0,1,2,2,8000.0,1,1,0
66774126,54,1,1,1,2,0,12000.0,1,1,1
74983285,37,1,0,1,0,0,8000.0,1,1,0
66592700,52,1,0,1,2,0,12000.0,2,2,0
61435695,25,1,0,0,1,2,13000.0,1,1,0
61941163,24,1,0,0,0,0,20000.0,1,1,0
66898247,49,1,0,0,0,0,20000.0,1,1,0
64428091,56,0,1,1,7,1,4500.0,1,1,0
64426153,48,1,0,0,1,1,7000.0,1,1,0
64554791,39,1,0,0,3,3,20000.0,1,1,0
67531553,59,1,0,0,1,0,6500.0,1,1,0
67025157,32,1,0,0,1,1,31000.0,2,2,1
61530063,59,0,1,1,0,0,8000.0,1,1,0
73816684,56,1,0,1,3,0,8000.0,2,2,0
61108365,39,1,0,1,0,2,15000.0,1,1,0
74832389,46,1,0,0,0,0,15000.0,1,1,0
72264765,50,1,0,1,0,0,8000.0,1,1,0
65482405,23,1,0,1,0,0,5000.0,1,1,0
67021652,39,1,0,1,3,2,15000.0,2,2,0
61532019,35,1,0,1,2,2,5500.0,1,1,0
73828378,50,1,0,1,1,0,11000.0,2,2,0
